url_path,views_total,views_unique
/SwissTPH/openmalaria,76,32
/SwissTPH/openmalaria/wiki,51,36
/SwissTPH/openmalaria/tree/main/model,37,6
/SwissTPH/openmalaria/wiki/UserGuide,26,12
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,26,3
/SwissTPH/openmalaria/wiki/ModelWithinHost,22,6
/SwissTPH/openmalaria/wiki/ModelInterventions,19,8
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,19,7
/SwissTPH/openmalaria/wiki/ScenarioTransmission,18,3
/SwissTPH/openmalaria/blob/main/model/interventions/Interfaces.hpp,18,2
